,Date,Adj Close
0,0,77.05999755859375
1,3,77.1136474609375
2,8,74.81562042236328
3,14,76.9258804321289
4,15,75.67401885986328
5,16,75.96014404296875
6,17,75.63825225830078
7,19,77.58756256103516
8,21,76.86328125
9,22,77.9720687866211
10,23,77.79322814941406
11,28,80.68141174316406
12,29,81.37886810302734
13,30,81.42355346679688
14,31,81.48617553710938
15,32,80.77083587646484
16,33,80.8602523803711
17,34,81.03013610839844
18,35,83.69476318359375
19,37,82.97942352294922
20,41,81.8796157836914
21,42,81.62028503417969
22,44,81.82594299316406
23,48,80.50257110595703
24,50,78.26714324951172
25,51,78.1419677734375
26,57,78.54434204101562
27,59,78.51899719238281
28,60,77.95821380615234
29,61,78.22051239013672
30,66,76.33917999267578
31,67,77.65972137451172
32,71,76.44770812988281
33,73,79.83051300048828
34,74,79.9842758178711
35,77,78.7451171875
36,79,78.69084167480469
37,80,78.78128814697266
38,82,78.78128814697266
39,85,78.83555603027344
40,87,78.99835968017578
41,89,76.22154998779297
42,90,75.94119262695312
43,96,77.20746612548828
44,97,75.88691711425781
45,98,74.30404663085938
46,103,75.89595794677734
47,104,76.83662414550781
48,106,78.67276763916016
49,113,78.79939270019531
50,116,78.90790557861328
51,118,81.24151611328125
52,121,84.3531265258789
53,123,84.92609405517578
54,124,85.35354614257812
55,128,84.67144775390625
56,130,83.11624908447266
57,133,82.94345092773438
58,135,83.01620483398438
59,136,84.39859008789062
60,138,83.26176452636719
61,140,83.4891357421875
62,146,85.19892883300781
63,147,85.06250762939453
64,150,84.11666107177734
65,152,83.75286865234375
66,153,82.44325256347656
67,154,82.52509307861328
68,157,83.37090301513672
69,160,83.3072280883789
70,165,81.40645599365234
71,166,81.95214080810547
72,168,80.41513061523438
73,173,83.3254165649414
74,175,85.43538665771484
75,176,86.03564453125
76,182,86.74503326416016
77,184,88.07286071777344
78,185,88.53668212890625
79,186,87.63630676269531
80,189,88.1943130493164
81,191,88.58767700195312
82,192,87.81011199951172
83,193,87.6911849975586
84,210,90.33492279052734
85,211,89.31951141357422
86,218,89.77690887451172
87,220,90.49957275390625
88,221,90.2342758178711
89,222,89.94155883789062
90,224,92.72250366210938
91,228,97.83615112304688
92,230,95.98828125
93,232,96.90306091308594
94,235,96.51886749267578
95,237,97.09516906738281
96,242,98.29353332519531
97,243,97.90017700195312
98,245,98.60456085205078
99,248,98.85155487060547
100,251,99.7710952758789
101,255,103.60562133789062
102,256,103.23780822753906
103,257,103.89988708496094
104,263,106.39185333251953
105,267,106.3642807006836
106,269,105.08609771728516
107,270,100.04695892333984
108,272,103.78953552246094
109,273,99.20097351074219
110,277,105.77574920654297
111,278,106.21714782714844
112,282,105.72978973388672
113,283,107.87232971191406
114,284,109.21488189697266
115,287,104.30448913574219
116,293,108.5436019897461
117,297,105.96885681152344
118,300,105.4171371459961
119,302,101.10443878173828
120,303,98.4009780883789
121,307,101.12285614013672
122,310,102.06078338623047
123,311,103.40088653564453
124,315,102.23637390136719
125,316,104.77796936035156
126,319,101.85745239257812
127,324,102.04229736328125
128,329,100.53582000732422
129,331,99.11254119873047
130,334,102.57833099365234
131,337,105.2308349609375
132,341,104.39904022216797
133,342,102.70772552490234
134,345,103.96465301513672
135,347,102.27335357666016
136,348,97.90182495117188
137,354,101.99608612060547
138,360,99.84266662597656
139,361,99.72252655029297
140,364,99.3897933959961
141,366,97.73546600341797
142,367,96.84822082519531
143,369,95.41569519042969
144,374,96.38023376464844
145,376,99.68831634521484
146,381,102.75479888916016
147,382,102.68045806884766
148,386,105.32877349853516
149,387,106.07215118408203
150,388,107.02928161621094
151,394,107.93062591552734
152,395,108.80410766601562
153,397,109.23155212402344
154,398,109.45458221435547
155,400,107.54035186767578
156,401,105.83055114746094
157,402,106.53678894042969
158,403,105.65399932861328
159,408,106.83413696289062
160,409,106.61111450195312
161,410,106.56465148925781
162,414,107.03856658935547
163,415,106.47173309326172
164,418,106.02571105957031
165,420,105.66329193115234
166,422,105.07788848876953
167,429,109.51032257080078
168,430,108.46028137207031
169,431,108.15364074707031
170,432,106.8805923461914
171,442,104.30717468261719
172,444,100.07760620117188
173,445,99.50680541992188
174,448,101.14434814453125
175,449,100.9759292602539
176,450,99.52552795410156
177,451,98.48684692382812
178,453,98.12191772460938
179,456,99.84367370605469
180,458,101.9771728515625
181,465,101.9490966796875
182,466,102.54795837402344
183,470,103.70829010009766
184,471,101.4812240600586
185,472,100.72328186035156
186,473,99.7968978881836
187,479,105.02767944335938
188,482,96.65280151367188
189,484,93.9204330444336
190,488,92.6478271484375
191,489,92.20801544189453
192,490,91.03834533691406
193,491,90.2523193359375
194,494,89.79379272460938
195,498,92.92854309082031
196,501,95.05106353759766
197,505,94.24922180175781
198,515,97.99429321289062
199,516,98.2678451538086
200,517,98.4942626953125
201,522,97.86221313476562
202,523,96.57927703857422
203,524,95.61707305908203
204,525,95.16426849365234
205,531,99.70173645019531
206,535,99.32439422607422
207,536,99.2017593383789
208,539,98.2867202758789
209,545,98.14522552490234
210,549,101.11673736572266
211,551,98.5980224609375
212,552,97.04151153564453
213,553,94.10771179199219
214,554,93.32474517822266
215,557,95.00389862060547
216,566,100.1319351196289
217,567,100.97795104980469
218,572,107.8504867553711
219,574,108.11664581298828
220,576,107.9930648803711
221,577,108.810546875
222,578,110.37896728515625
223,583,109.39990234375
224,584,107.61283874511719
225,585,107.04251098632812
226,588,104.03874206542969
227,595,105.34100341796875
228,596,103.26879119873047
229,599,102.86956024169922
230,600,101.76690673828125
231,601,100.72129821777344
232,603,104.31439208984375
233,604,104.68511962890625
234,610,104.1242904663086
235,612,103.82012176513672
236,613,105.2364501953125
237,616,104.02923583984375
238,618,102.43230438232422
239,621,106.27255249023438
240,624,108.0013656616211
241,626,108.04922485351562
242,628,108.19282531738281
243,629,109.22669219970703
244,634,109.7723388671875
245,637,111.3901596069336
246,640,111.25614929199219
247,642,110.6530532836914
248,644,108.11624145507812
249,645,108.10667419433594
250,646,104.89017486572266
251,648,103.41595458984375
252,651,103.08090209960938
253,653,100.32390594482422
254,659,104.07647705078125
255,660,101.49179077148438
256,662,101.2237548828125
257,664,104.55513000488281
258,665,105.16779327392578
259,668,107.5705795288086
260,669,107.80033111572266
261,670,110.47117614746094
262,672,112.18472290039062
263,674,115.09487915039062
264,681,112.31874084472656
265,685,112.66336822509766
266,686,110.61476135253906
267,687,108.41299438476562
268,688,108.25861358642578
269,694,112.07018280029297
270,695,112.36932373046875
271,700,119.22053527832031
272,701,120.41706848144531
273,704,121.61361694335938
274,705,122.0768051147461
275,710,124.30585479736328
276,713,125.44450378417969
277,714,125.81118774414062
278,722,125.08747863769531
279,723,125.376953125
280,728,127.14281463623047
281,729,126.86298370361328
282,730,125.23220825195312
283,733,130.30789184570312
284,734,129.69996643066406
285,736,129.47801208496094
286,737,133.1834716796875
287,743,132.43080139160156
288,745,132.75889587402344
289,747,134.26422119140625
